lat,lng
37.72942698,-122.4043698
37.62459842,-122.446769
37.45608937,-121.911604
37.77639154,-122.4170779
37.78719179,-122.4163467
37.77228192,-122.4480655
37.787425,-122.4090643
37.61370836,-122.3852419
37.69417402,-122.1711322
37.79583871,-122.4451536
37.98448451,-121.7810564
37.80622381,-122.4009991
37.70737461,-121.8814871
37.55854054,-122.3158957
37.92434998,-122.3796283
37.24099193,-121.8045818
37.24796201,-121.8786219
37.3567583,-121.8628081
37.74049458,-122.5036238
37.36059096,-121.8209805
37.78733116,-122.4037193
37.78728667,-122.4069519
37.79903902,-122.4189998
37.87137881,-122.2993716
37.41448108,-122.1460117
37.80334781,-122.4564351
37.35148435,-121.8301391
37.66493447,-122.0860863
37.4398161,-121.895173
37.26857325,-121.9370347
37.81685479,-122.2023382
37.6548671,-121.881198
37.77987237,-122.4119591
37.947403,-122.5093033
37.72406077,-122.4821391
37.7829818,-122.4096054
37.79210772,-121.9760173
37.93798225,-122.3518827
37.40229534,-121.9683051
37.36413118,-121.9821399
37.69987072,-122.1259288
37.96528873,-122.3393939
37.79230301,-122.4040993
37.32067814,-122.0456789
37.6979497,-121.8989584
37.33647055,-121.8944818
37.55519,-121.981988
37.4282724,-121.9066238
37.23632208,-121.8748235
37.36111625,-121.8494496
37.81700119,-122.4782172
37.7856,-122.4
37.6988483,-121.8859
37.78207593,-122.4042968
37.78252331,-122.4103922
37.40211156,-122.1440552
37.46171752,-122.2221759
37.82938708,-122.2669745
37.26147755,-121.8487187
37.333161,-121.8793179
37.48283702,-122.2182744
37.36030777,-122.0045558
37.33531467,-121.8871983
37.30539283,-121.8591172
37.41767894,-121.8745817
37.40440855,-121.9741972
37.76668138,-122.4210223
37.61642405,-122.3862791
37.78276416,-122.4333002
37.77835762,-122.4334579
37.76621481,-121.9524693
37.35971034,-122.0112024
37.6880974,-121.7740304
37.65120253,-122.4683875
37.7790054,-122.4607071
37.8703289,-122.266505
37.6839386,-122.1498417
37.38061122,-121.8362538
37.2788764,-121.7424356
37.7236286,-122.4836279
37.45601124,-122.145209
38.00412297,-121.7791557
37.3828249,-122.077124
37.5182218,-121.9970032
37.71157526,-121.8811874
37.97008305,-122.0579293
37.647059,-122.109716
37.55407686,-122.2742123
37.92285398,-122.0568081
37.36883,-122.0363496
37.80873205,-122.272716
37.790239,-122.40451
37.61792689,-122.3910074
37.8744262,-122.2611122
37.78461563,-122.4031091
37.5887296,-122.0318733
37.8113752,-122.2662445
37.86875785,-122.2589467
37.92279443,-122.0567015
37.57044024,-122.0199549
37.81700119,-122.4782172
37.77342391,-122.3991968
37.78514642,-122.2878697
37.7708943,-122.4458984
37.79974972,-122.4379128
37.6267736,-122.4125893
37.48151,-122.22911
37.3426764,-121.8489642
37.3195497,-121.8646441
37.21638024,-121.8677464
37.71881727,-122.4823648
37.2861242,-121.9470815
37.2770555,-121.815633
37.54416745,-122.3183225
37.76946552,-122.4265571
37.7755174,-122.4377303
37.3621291,-122.0458618
37.83560883,-121.9744564
37.94748704,-122.0664493
37.778797,-122.393761
37.97933629,-122.2617606
38.0117487,-121.7960272
37.60450392,-122.056119
37.65278946,-122.0517363
37.53524694,-121.9892978
37.77850694,-121.9214012
37.7892299,-122.4190467
37.79494042,-122.3929739
38.00335896,-122.5442455
37.78338397,-122.4034882
37.77138472,-122.404663
37.32556928,-121.8407107
37.26680451,-121.8383523
37.7874777,-122.4086178
37.3076537,-121.9227223
37.39144307,-121.8067196
37.66620856,-122.4517637
37.5679197,-121.9719626
37.62112171,-122.4092641
37.391448,-121.8067314
37.61715383,-122.3834983
37.77818927,-122.4355899
37.99047585,-122.3354448
37.25453496,-121.8251203
37.447367,-121.8874929
37.9753131,-122.5203773
37.78678264,-122.414876
37.54827391,-122.0442545
37.71248665,-122.1364128
37.67966818,-122.0762797
37.31608004,-121.9263023
37.2503548,-121.8399773
37.90255881,-122.0577424
37.27160549,-121.9013328
37.50133809,-122.2584984
37.76416024,-122.4647824
37.3640724,-122.0532519
37.36923763,-121.8774423
37.86221341,-122.5345967
37.71189869,-121.7275959
37.7792789,-122.4932731
37.62862716,-122.416401
37.765017,-122.418073
37.78614544,-122.4019918
37.78162554,-122.3941968
37.3913508,-121.8066176
37.55718083,-122.3365932
37.80809019,-122.2706143
37.56405028,-122.3246374
37.78678264,-122.414876
37.3215031,-121.7866386
37.77941553,-122.3905921
37.36688078,-121.8292382
37.8047157,-122.4195288
37.9621671,-122.3390939
37.24994738,-121.8855305
37.78246396,-122.4078226
37.26542379,-121.9900559
37.36033564,-122.0043928
37.67538854,-122.1444402
37.82183351,-122.2804664
37.25488442,-121.8459325
37.58014486,-122.0224559
37.79441265,-122.4004346
37.78378378,-122.4260076
37.29235581,-122.0011735
37.59430391,-122.3651509
37.68751631,-122.1404024
37.34946701,-122.0493418
37.78925725,-122.4087898
37.24034364,-121.8010686
37.7092338,-122.4379445
37.41076982,-122.0255108
37.45087851,-122.1504426
37.7906237,-122.4034031
37.6330713,-122.105506
37.7222408,-122.4798344
37.62842341,-122.4162318
37.64040349,-122.084592
37.34672979,-121.8083995
37.98267898,-122.1233244
37.8139334,-122.2589341
37.27975106,-121.8070755
37.5572065,-122.0288448
37.32280444,-121.9486213
37.69730328,-122.1247476
37.7270263,-122.4648069
38.00348146,-121.8345345
37.7953187,-122.4000613
37.38431722,-122.0927299
37.826286,-122.2529633
37.26794343,-121.8343464
37.24342,-122.03161
37.76920751,-122.4314153
38.00097612,-121.8550912
37.53428754,-122.0277905
37.7658703,-122.4216843
37.23827003,-121.8312729
37.337914,-121.89011
37.26552613,-122.0089763
37.55847171,-122.3155932
37.5299123,-122.2882083
37.80623816,-122.2666858
37.41135025,-121.9596371
37.35145519,-121.8300413
37.75116865,-122.4980092
37.36329958,-121.8585888
37.723421,-122.483486
37.69031603,-122.1185949
37.75616683,-122.4142478
37.91382523,-121.9965793
37.7789786,-122.2827645
37.62695221,-122.4124416
37.99892028,-122.2649325
37.57333075,-122.3260749
37.41387722,-122.1461273
37.42952986,-122.1511662
37.78791079,-122.3985517
37.72540666,-122.4572827
37.76213611,-122.4375442
37.33656809,-121.8791057
37.59699491,-122.5009688
37.94149762,-121.7201791
37.65955845,-122.4189424
37.73928471,-122.4157903
37.26146116,-121.8488311
37.96453696,-122.0338135
37.42530707,-122.0793864
37.69531035,-122.0719258
37.80037678,-122.4092814
37.66769253,-122.4579927
37.78775017,-122.4076282
37.70364679,-122.1153452
37.88118095,-122.2655513
37.94458908,-122.3413465
37.72199,-122.4802428
37.75911209,-122.4214697
37.9714708,-122.5167195
37.70852753,-121.9095224
37.32149716,-121.9018703
37.75699302,-122.2513446
37.30980642,-121.8312449
37.323606,-121.9349802
37.414271,-122.140189
37.693528,-121.7370803
37.97562647,-122.54244
37.9255311,-122.3526107
37.80835042,-122.3611732
37.3194649,-121.8686164
37.76063308,-122.5040537
37.78678264,-122.414876
37.398654,-121.9212456
37.7788842,-122.2828633
37.33278947,-121.8770932
37.79820683,-122.4191627
37.33822518,-121.8786227
37.40617946,-122.1448957
37.83616019,-122.256894
37.7841037,-122.4124575
37.30334725,-121.9822575
37.77352383,-122.4160245
37.98482177,-122.3154443
37.3101893,-121.8225233
37.54458299,-122.2850292
37.7992273,-122.4006443
37.44141602,-121.8826004
37.62664505,-122.0842046
37.75872402,-122.4205234
37.48164814,-122.1739738
37.41404171,-121.896223
37.73744434,-121.9535836
37.94288136,-122.3386247
37.65099383,-122.0903095
37.488686,-121.928372
37.7840216,-122.2929286
37.67593796,-122.1056354
37.97463092,-122.0321241
37.441767,-122.139686
37.26701634,-121.8348396
37.3603887,-121.8211419
37.70159771,-122.0960489
37.32711732,-121.8827406
37.6662156,-121.8710432
37.6277236,-122.077925
37.94643084,-122.5462938
37.76330417,-122.4585727
37.79532627,-122.4031479
37.48465,-122.14696
37.72406208,-122.4821703
37.78397729,-122.4330466
37.78580903,-122.4057412
37.79361253,-122.4181645
37.72542088,-122.4573463
37.27180442,-121.9280365
37.33890092,-121.9049567
37.6695,-122.09444
37.95862876,-122.0467662
37.5470314,-122.314827
37.43388672,-122.1362035
37.52037497,-122.0065744
37.7792111,-122.2709489
37.37272067,-121.8313454
37.74860899,-122.4115974
37.9817756,-122.0201544
37.78923341,-122.4017887
37.6997624,-122.1270082
37.59678999,-122.0275017
37.79917084,-122.4190235
37.714714,-122.430508
37.40958451,-121.937043
37.82216136,-122.2253253
37.94826369,-122.0596563
37.79488069,-122.4006293
37.26317772,-121.8001559
37.36178249,-121.9501638
37.61003573,-122.0876155
37.70856654,-122.0934721
37.99733342,-122.2542552
37.794405,-122.394779
37.5748004,-121.9906575
37.69412726,-122.0889182
37.33446146,-121.8724204
37.38180939,-121.8245232
37.3317567,-122.0311205
37.77469691,-122.4198366
37.80829469,-122.2659095
37.76396003,-122.4442338
37.33245096,-121.8772482
37.33496455,-121.8770743
37.69350184,-121.7369564
37.36806126,-121.8313785
37.83431987,-121.9497547
37.55185949,-121.9937502
37.77519259,-122.4099734
37.5585174,-122.3159052
37.75099989,-122.1553516
37.7716601,-122.195143
37.28829916,-121.9817671
37.79762012,-122.430995
37.7743735,-121.9798448
37.55029621,-121.9759207
37.38092213,-121.8701881
37.65367916,-122.1072891
37.79422138,-122.2390359
37.77043648,-122.1839871
37.45303773,-122.160813
37.74,-122.38
37.60463736,-122.056134
37.24274714,-121.9515664
37.82852,-122.260696
37.4182885,-121.8978414
37.57983929,-122.0470606
37.261549,-121.8487658
37.769492,-121.9030945
37.6526305,-122.0837138
37.74701098,-122.4369685
37.3894924,-121.8378422
37.38059327,-122.0957711
37.331741,-122.0303329
37.42186602,-122.201579
37.61884942,-122.3940727
37.7942375,-122.2757455
37.70924237,-122.4379032
37.7435011,-122.1659621
37.76533234,-122.4474504
37.2461424,-121.8220492
37.76623437,-122.1907195
37.42322306,-122.1159341
37.66429202,-121.8652775
37.70976515,-122.4583856
37.752603,-122.4137845
37.31501808,-121.9775453
37.6656743,-122.0824662
37.37372749,-122.0652808
37.96072847,-122.5223352
37.78422845,-122.4076802
37.28681005,-121.9450606
37.97302423,-122.036779
37.77553168,-122.4178219
37.79923703,-121.9211199
37.32638901,-121.8190253
37.36662498,-121.9263044
37.78559722,-122.4288161
37.77889347,-122.3893186
37.68320108,-122.0648735
37.36027068,-122.0044424
37.79733989,-122.4105841
37.25704434,-121.8858776
37.90986756,-122.0784996
37.61304159,-122.3849702
37.94443512,-122.5627077
37.7901939,-122.4053678
37.80477946,-122.4360905
37.76392912,-122.2692099
37.59067272,-122.0155078
37.51110275,-122.2930645
37.86847006,-122.262081
37.54020508,-122.2616659
37.44290615,-122.1301403
37.76475514,-122.4768076
37.77784444,-122.4200587
37.80952119,-122.4101508
37.69351185,-121.7372532
37.62017261,-122.3875983
37.31976843,-121.8000704
37.72364812,-122.4837966
37.7614275,-122.4368208
37.78546244,-122.4078199
37.70759567,-121.8850964
37.7851878,-122.4106833
37.21556982,-121.8784219
37.4682284,-122.225922
37.7876578,-122.4117489
37.5531006,-122.2578692
37.80622381,-122.4009991
37.86553032,-122.2683956
37.65848002,-122.4707907
37.7681555,-122.2353393
37.32435712,-121.8753198
37.78918377,-122.3955084
37.22499236,-121.8713409
37.41895668,-121.9712393
37.35388576,-121.8403778
37.80004451,-122.4396713
37.7106071,-122.420814
37.6814,-121.77
37.65901252,-122.4784882
37.86024505,-122.27509
37.75172786,-122.2011603
37.69891232,-122.1091212
37.75996555,-122.3891426
37.6308833,-122.0535437
37.26178576,-121.8488683
37.79287107,-122.3922337
37.78422483,-122.4016931
37.33717888,-121.834013
37.36029784,-122.0044173
37.79564255,-122.2622244
37.98975509,-122.2997183
37.64244107,-122.0934991
37.73857653,-122.414831
37.3643633,-122.0551232
37.478177,-122.2073682
37.77437333,-122.412651
37.55056621,-122.0218077
37.78167112,-122.4017716
37.23565286,-121.8017691
37.3946119,-121.9717251
37.67859984,-121.8906677
37.63275385,-122.4722612
37.59116824,-122.3687355
37.34112089,-121.9096643
37.78792979,-122.4215881
37.7794105,-122.4114115
37.30994607,-121.9677457
37.5529994,-122.0288072
37.9754443,-121.7408498
37.60911879,-122.0684443
37.32635918,-121.9463435
37.47741747,-122.2236398
37.36191547,-121.9681883
37.9539306,-122.1110464
37.7659124,-122.4216176
37.67465741,-122.1209311
37.77903673,-122.2825298
37.5801034,-122.0223657
37.28696465,-121.945389
37.9698611,-122.0327679
37.6119956,-122.4013217
37.81233405,-121.9587171
37.73946065,-122.1796988
37.7328339,-122.4514467
37.69725667,-122.1251565
37.88118681,-122.265734
37.65007596,-122.4469559
37.98355567,-121.8113848
37.63280023,-122.4723025
37.76408033,-122.3945752
37.81789157,-121.9765541
37.48556477,-121.9049998
37.79053959,-122.2225697
37.36613877,-121.9083208
37.53865644,-122.298131
37.29684019,-121.9414826
37.73242782,-122.4885386
37.69246596,-122.1543473
37.63301,-122.421038
37.66216264,-122.0642836
37.31142505,-121.8371375
37.8674616,-122.2600658
37.222755,-121.9759618
37.8915432,-122.1714496
37.64876068,-122.4309617
37.6181693,-122.0745038
37.78527484,-122.4004814
37.68084401,-122.0889835
37.62848635,-122.0527437
37.80051361,-122.2742751
37.76404835,-122.4218093
37.30672387,-121.9699876
37.91306648,-122.0659792
37.89911052,-122.0610264
37.30396198,-121.8071957
37.59999447,-122.3913583
37.25421482,-121.8309989
37.32553109,-121.8412669
37.56387969,-122.0205312
37.77289275,-122.4251131
37.83085,-122.289257
37.79364467,-122.2264087
37.94394087,-122.0566734
37.294913,-121.860179
37.7873589,-122.408227
37.25685567,-121.8786992
38.0026882,-121.8022547
37.80622381,-122.4009991
37.7879649,-122.4088187
37.78816617,-122.4016643
37.78404751,-122.4536503
37.4416712,-121.8826127
37.32253486,-121.9463459
37.75026469,-122.2029018
37.6440204,-121.8127606
37.29606463,-121.8268484
37.8139454,-122.2589464
37.89318907,-122.125329
37.7858582,-122.4035951
37.53601073,-122.0139645
37.99427335,-122.347698
37.6523288,-122.0938507
37.61837472,-122.3874297
37.69552573,-122.0771528
37.33212326,-121.9735176
37.4896457,-122.2194664
37.65712476,-122.0139137
37.86688889,-122.2587986
37.64479477,-122.4602144
37.80707939,-122.4007991
37.9698001,-122.3367897
37.6133912,-122.3844546
37.3404527,-121.8895798
37.7658757,-122.4216951
37.72559105,-122.4331162
37.96537997,-122.3394249
37.73352136,-122.5021543
37.80622662,-122.4355744
37.27499245,-121.8047167
37.79135413,-122.4141097
37.78091517,-122.4622123
37.33275047,-121.9011962
37.7092413,-121.9177239
37.32898042,-121.8551176
37.56337639,-122.2780749
37.72168952,-122.4813792
37.8319925,-122.2556181
37.53865644,-122.298131
37.32137138,-121.8721682
37.40641281,-121.8499982
37.78660405,-121.9522914
37.78796801,-122.3970354
37.5745604,-122.0663856
37.39432678,-121.9449836
37.75141203,-122.2009277
37.32868436,-121.894005
37.69700924,-122.1152709
37.6749157,-121.7838659
37.34947886,-122.0492143
37.97940505,-122.0364116
37.78611934,-121.9757782
37.70678669,-122.4195362
37.33992595,-121.8823886
37.70076983,-122.0468023
37.7795966,-122.4141437
37.68537868,-122.4784752
37.3614023,-121.8436173
37.36660242,-121.827945
37.79459883,-122.452818
37.39551809,-122.1191769
37.54449691,-122.2851297
37.34531146,-121.9827119
37.33424964,-121.8780313
37.77584235,-122.4088672
37.53301179,-121.9622953
38.00396693,-121.8557424
37.78678264,-122.414876
37.64271339,-122.0910539
37.87088,-122.26923
38.00435667,-122.2978159
37.33689637,-121.8889936
37.80498196,-122.4302137
37.83925961,-122.1096178
37.40649094,-121.8500322
37.36854283,-121.824226
37.7590497,-122.4147928
37.428512,-121.897582
37.9481863,-121.9594028
37.91592461,-122.0652423
37.775566,-122.41365
37.92278154,-122.0567173
37.32372138,-121.9519354
37.69731995,-122.1250128
37.86924927,-122.270048
37.25393251,-121.8050125
37.29418516,-121.9412684
37.65499497,-122.4890982
37.39890204,-122.1106371
37.72976652,-122.2021569
37.92926977,-122.0358209
38.0110429,-122.1192643
37.34937231,-121.8709362
37.36034253,-122.0048466
37.78598512,-122.4080241
37.30397991,-121.8072178
37.77032835,-122.2629791
37.74250617,-121.7234328
37.80294067,-122.2918796
37.64178916,-122.0650272
37.3145054,-121.9223713
37.39556086,-121.9061892
37.6526358,-122.0837058
37.72934496,-122.4042592
37.96566219,-122.3152266
37.72776821,-122.476514
37.75313,-122.197879
37.3287826,-121.9243045
37.72824453,-122.4639001
37.70281259,-122.1077041
37.61500984,-122.3832217
37.98857734,-121.8320226
37.458814,-122.224424
37.72174573,-122.4815822
37.77644583,-122.4167612
37.66757227,-122.1069757
37.78485513,-122.3999262
37.7814568,-122.4058097
37.79544,-122.41311
37.76191331,-122.4354725
37.54149902,-122.2890464
37.99214201,-122.314309
37.71513641,-121.8501764
37.72412332,-122.4843158
37.78583333,-122.4248333
37.32063589,-121.7837635
37.77367744,-122.4185629
37.915834,-122.0964221
37.78982461,-122.4006587
37.28681909,-121.9380838
37.70792515,-122.0956511
37.23894551,-121.8925719
37.32848634,-121.8451538
37.47145943,-121.9381451
37.78597861,-122.4033701
37.65927766,-122.1041939
37.24949989,-121.8371932
37.43289378,-121.8710653
37.32446181,-121.826324
37.69043818,-122.1082454
37.69827143,-121.7727545
37.63914621,-122.4194045
37.62979923,-122.0425686
37.78585365,-122.2463579
37.7790087,-122.2827637
37.3370004,-121.7969229
38.00120988,-121.8427595
37.71652623,-122.4309932
37.95556552,-122.0393545
37.33713346,-121.8340219
37.96936595,-122.3357701
37.79684,-122.40182
37.88114422,-122.2658188
37.6864277,-122.0627579
37.26121964,-121.818482
37.7549714,-122.1751361
37.37999012,-122.0816007
37.68717899,-122.4847842
38.01374405,-121.9365058
37.34800723,-121.9379655
37.99473535,-122.0335178
37.92280397,-122.0567769
37.5530584,-122.2578847
37.40088,-121.84699
37.56291566,-122.2911387
37.75999035,-122.4080079
37.32997207,-121.8676039
37.96648479,-122.3343834
37.80237528,-122.4058271
37.78071084,-122.3988336
37.77917687,-122.3904986
37.85708469,-122.2683845
37.3793316,-121.9240236
37.760344,-122.417205
37.34489157,-121.9355876
37.95828211,-122.0550189
37.48558219,-121.9049528
37.78878709,-122.4088714
37.79650491,-122.402849
37.39727557,-121.9831487
37.7252669,-122.1587622
37.79767058,-121.972303
37.806807,-122.401438
37.33689637,-121.8889936
37.25272337,-121.8998387
37.76161768,-122.412208
37.61855757,-122.4119517
37.319059,-121.977132
37.68037658,-122.0605702
37.76734993,-122.3998566
37.34426098,-121.972631
37.77914594,-121.9609567
37.5300652,-122.3067294
37.70380763,-122.1154278
37.68989467,-121.7817951
37.78902575,-122.4177841
37.66927972,-122.115177
37.80765873,-122.474938
37.3607455,-121.9699977
37.56697,-122.31032
37.76308162,-122.2439075
37.80089,-122.45808
37.23280446,-121.9629432
37.7857381,-121.9454832
37.54897044,-121.9827554
37.60739182,-122.0191653
37.5904568,-122.3474114
37.3347608,-121.8772118
37.25369643,-121.8156389
37.68723592,-122.1146444
37.60231025,-122.0280812
37.5828846,-122.3300418
37.70922801,-122.4379184
37.32622516,-121.8381813
37.86635545,-122.254381
37.53278374,-121.9624399
37.36011964,-122.0045377
37.81516719,-122.250964
37.87974114,-122.0356645
37.9386387,-122.367835
37.250968,-121.8622941
37.6362612,-122.4178886
37.36028804,-122.0044629
37.71366895,-122.3860268
37.3839763,-122.0544441
37.77823209,-122.4803859
37.78678264,-122.414876
37.558477,-122.3158837
37.44522472,-122.1636037
38.00305674,-121.792718
37.19948411,-121.9915224
37.78435613,-122.4488829
37.68889238,-121.8728127
37.3567031,-121.8628516
37.38252489,-122.0559798
37.78543595,-122.4084663
37.53816,-122.30137
37.5426147,-122.2885655
37.77829169,-122.4804347
37.36035179,-122.0046054
37.88609841,-122.0534388
37.80354806,-122.2721039
37.72110939,-122.3895915
37.6246668,-122.4300597
37.76561036,-122.4602545
37.93816561,-122.0225351
37.46735561,-121.9071995
37.72105,-122.449601
37.23779369,-121.8313212
37.40227154,-122.1168778
37.43451947,-122.1611542
37.62731254,-122.4224856
37.77719233,-122.3947411
37.55066704,-122.021798
37.92272331,-122.0567997
37.61963261,-122.4243357
37.7035969,-122.4713608
37.685821,-122.1471042
37.945888,-122.3375088
37.77331908,-122.2887814
37.93797894,-122.3518992
37.33523624,-121.9763686
37.74758575,-122.1530319
37.798621,-122.2427662
37.37646,-122.03025
37.31974276,-121.8001159
37.74136397,-122.4654605
37.72134924,-122.4377471
37.87164655,-122.27151
37.78683,-122.41378
37.7749295,-122.4194155
37.74264219,-122.4828279
37.70078909,-122.0469283
37.39152134,-121.8067192
37.70169863,-122.4706217
37.64870794,-122.4309231
37.82183438,-122.2803287
37.41494076,-121.8965603
37.65312427,-122.0538992
37.95873409,-121.7921435
37.81654343,-122.2548897
37.80622381,-122.4009991
37.69883181,-122.0911479
37.652684,-122.0837034
37.74196036,-122.4991681
37.72351518,-122.4834088
37.55354417,-121.9849146
37.77827305,-122.4588011
37.37235263,-121.8436123
37.77661409,-122.4166402
37.61708693,-122.3825455
37.42406155,-122.1652534
37.8998682,-122.5324834
37.65552425,-122.4379285
37.76006396,-122.4080058
37.92139769,-122.0638892
37.44237626,-122.1711016
37.75609035,-122.1528398
37.74238343,-122.4279499
37.25019061,-121.8300231
37.58022599,-122.0223472
37.97931823,-122.2617514
37.37327221,-121.8549558
37.42534238,-122.079858
37.3360226,-121.894871
37.3995206,-122.1104107
37.77432611,-122.2089117
37.69846499,-122.041648
37.62039282,-122.4161563
37.775902,-122.405002
37.5342675,-122.0278612
37.36662498,-121.9263044
37.5878811,-122.0648791
37.87145399,-122.0311053
37.85902628,-122.1628227
37.3551093,-121.9735737
37.7440336,-122.1957223
37.87730554,-122.2665117
37.790501,-122.404502
37.72840669,-122.4798901
37.78633333,-122.47
38.007534,-121.7279981
37.27850634,-121.9552735
37.99859506,-122.2824664
37.80187796,-122.428454
37.99210529,-121.8868815
37.807,-122.2475
37.59154575,-122.4749934
37.4681842,-122.2258739
37.43921671,-121.887256
37.77861374,-122.4103565
37.68196825,-122.1166157
37.7896,-122.39833
37.36202044,-121.9501009
37.78209355,-122.4092161
37.80361955,-122.1994926
37.67536458,-122.1444515
37.5530358,-122.2578458
37.7579108,-121.8835519
37.36846417,-121.8241695
37.4265303,-122.0800522
37.24281862,-121.9069946
37.70014201,-122.4645071
37.68127956,-121.7825427
37.77632882,-122.4380243
37.7884,-122.4078
37.78443906,-122.4017645
37.78123514,-122.1866746
37.38586053,-122.0238375
37.76112349,-122.1638531
37.74897688,-122.4170959
37.53073229,-122.0511124
37.8039818,-122.40364
37.87801397,-122.4734528
37.3121411,-121.9605566
37.68971495,-121.7818247
37.33373546,-121.8815629
37.8295193,-121.9812806
37.30884884,-121.7873485
37.77488496,-122.4100724
37.74282009,-122.4776742
37.76092722,-122.4345065
37.75145197,-122.2010218
37.71070288,-121.801822
37.85974612,-122.0898446
37.7806963,-122.4621636
37.7026767,-122.1816068
37.34118661,-121.8869065
37.77100267,-122.4463667
37.6208746,-122.0386553
37.77520814,-122.4193535
37.75897831,-122.4132252
37.59696566,-122.5010727
37.77712,-122.41964
37.25275006,-121.8372617
37.80859994,-122.2695953
37.6403392,-122.104704
37.99302835,-122.2399075
37.67091944,-121.8905226
37.80842773,-122.4128437
37.79612216,-122.4236164
37.98034199,-122.5101864
37.21984073,-121.8826327
37.78031467,-122.1881927
37.6936122,-121.9388837
37.92284047,-122.0568289
38.00628307,-121.8335339
37.80795305,-122.4192971
37.322635,-121.97083
37.94972627,-122.1752302
37.8464967,-122.3058711
37.4282724,-121.9066238
37.2403579,-121.7919244
37.72135976,-122.4779455
37.47442725,-122.164232
37.52347024,-121.9655087
37.6849937,-122.4787486
37.3244,-121.88
37.52894049,-122.2732198
37.3902424,-121.8191292
37.25337259,-121.8396757
37.22500127,-121.8712615
37.8005959,-122.4450471
37.78696601,-122.4200238
37.9808577,-122.3084689
37.65974259,-122.0508686
37.71230413,-122.413061
37.7614503,-122.4258464
37.7851499,-122.4059281
37.75314675,-122.1659854
37.69227527,-121.9287353
37.78032339,-122.4359882
37.75132973,-122.200978
37.59981525,-122.0639795
37.28620672,-121.8937769
37.74458933,-122.4701989
37.82936704,-122.268906
37.3936163,-121.8816451
37.39144515,-121.8066939
37.7859654,-121.9451779
37.24826003,-121.9532925
37.57746663,-122.3151337
37.6176042,-122.3871838
37.27943817,-121.8153251
37.28708508,-121.9468841
37.87974114,-122.0356645
37.81179067,-122.2655397
37.30770664,-121.803341
37.42137832,-122.170315
38.00097612,-121.8550912
37.60162407,-122.0211944
37.36336241,-121.8200352
37.7906763,-122.4034576
37.3127429,-121.8792294
37.81700119,-122.4782172
37.81014902,-122.3001417
37.32670901,-121.9413267
37.44965659,-121.9010055
37.77833859,-122.3894012
37.74881956,-122.4169854
37.77011684,-122.4221081
37.55470192,-121.9859042
37.33738651,-121.8780676
37.98292222,-121.7401104
37.66756802,-122.1070738
37.83989533,-122.1094585
37.77866476,-122.1724177
37.30524454,-121.8464014
37.80459629,-122.2610402
37.32496999,-121.8623149
37.75141203,-122.2009277
37.777564,-122.4711586
37.93536599,-122.3536434
37.40952996,-121.9371451
37.76343086,-122.4669368
37.55786587,-122.2763981
37.74860693,-122.3837639
37.74554612,-122.4767353
37.9323415,-122.3216389
37.7218434,-122.1608725
37.8840166,-122.083381
37.70062,-122.0785339
37.78530028,-122.4300098
37.77862447,-122.4234077
37.451873,-121.894187
37.78509678,-122.4173605
37.39042363,-122.0818641
37.83881538,-122.1098221
37.67512871,-121.727932
37.9700753,-122.5135524
37.36785323,-121.8311131
37.76387,-122.43878
37.64270212,-122.0910443
37.46555828,-122.1410031
37.23069631,-121.9653687
37.35658345,-122.0319295
37.37349121,-121.8729815
37.79820102,-122.428961
37.36845441,-121.8241695
37.33518773,-121.878528
37.53053748,-121.9121502
37.43489901,-122.1510469
37.79388535,-122.2177635
37.7250452,-122.1897184
37.23273198,-121.8844876
37.72023709,-122.4773931
37.75588881,-122.4199462
37.39558134,-121.8764277
37.8139327,-122.2589527
37.65202411,-122.4079514
37.38251433,-122.0558181
37.89928935,-122.0596017
37.45945946,-122.1427612
37.617718,-122.3913364
37.8445395,-122.2650842
37.92287434,-122.0567947
37.96581344,-122.0554999
37.70022064,-122.1153224
37.77765563,-121.9883827
37.83990744,-122.1094498
37.62104774,-122.4093839
37.36883,-122.0363496
37.72729527,-122.4523837
37.72934251,-122.4103772
37.3797322,-121.9592897
37.69311212,-122.121522
37.77741993,-122.4382801
37.5181324,-122.2855336
37.71630559,-122.4374953
37.77045722,-122.1699971
37.88364267,-122.291053
37.82958056,-121.9812222
37.27209474,-121.8546815
37.9389092,-122.0343249
37.9534637,-122.0445142
37.75506724,-122.1528708
37.9351455,-122.030641
37.76004989,-122.4080171
37.89760591,-122.0594271
37.41692421,-121.9033032
37.46131341,-122.1349103
37.77690066,-122.4171704
37.78517134,-122.4324604
37.4237012,-122.164536
37.75882991,-122.4158086
37.79225482,-122.4582745
37.7729273,-122.2143323
37.5284156,-121.911358
37.3370004,-121.7969229
37.35042555,-121.9430826
37.82931812,-121.9675966
37.32572714,-121.8126312
37.78144368,-122.4215051
37.94150533,-121.7201693
37.26610382,-121.9856288
37.36038292,-122.0044665
37.78761482,-122.4004706
37.23444547,-121.7655778
37.78441624,-122.4044576
38.0009335,-121.8269318
37.3204666,-121.7900092
37.57752612,-122.0508271
37.9121688,-122.0659539
37.38680817,-121.896578
37.83964279,-122.1096462
37.71689731,-122.3961979
37.6964441,-122.1212524
37.77655874,-122.4499402
37.77833859,-122.3894012
37.96114858,-122.247473
37.52430483,-121.9599195
37.7001134,-122.4855011
37.80197,-122.4419
37.33669131,-121.997313
37.29657518,-122.0253683
37.35148578,-121.8300412
37.78483333,-122.4025
